"RG","TG","COEF","RE"
"INAVA_JAM3","INAVA","JAM3",-0.0266053099716354,0.0186461350514962
"SOX2_DMKN","SOX2","DMKN",-0.00149335426757159,0.000146620856419576
"ELMO1_S100A16","ELMO1","S100A16",-0.0225479881835698,0.00842279396159897
"S100A4_LY96","S100A4","LY96",0.00963946899492943,0.074681188620744
"TIMP3_YAP1","TIMP3","YAP1",0.00861996896009884,0.0640168142698284
"CXCL8_RBP1","CXCL8","RBP1",0.107668282004812,0.371103247453625
"E2F2_RNF128","E2F2","RNF128",-0.104902495343406,0.0976131365227069
"F3_CELF2","F3","CELF2",0.310061293184455,1.99307550932535
"SOS1_LRATD2","SOS1","LRATD2",0.0229924330280421,0.0764317591891536
"RAB32_C12orf75","RAB32","C12orf75",0.15269512267989,0.985621667945834
"CTNNA2_TNFRSF12A","CTNNA2","TNFRSF12A",0.00563650117707096,0.000261144694183846
"GAB1_ITGA3","GAB1","ITGA3",0.00607448846972815,0.016427159340909
"DKK3_C19orf33","DKK3","C19orf33",-0.234443650470238,1.98571631326094
"NRN1_CLIC3","NRN1","CLIC3",0.169361667182523,0.298274434510894
"FOLR1_LAMA4","FOLR1","LAMA4",-0.0530734139100624,0.0234689484687963
"VGF_LOXL1","VGF","LOXL1",-0.0159939929342224,0.00507349859889541
"KCNMA1_AKR1B10","KCNMA1","AKR1B10",-0.00234935054428719,0.0119817047845453
"TUSC3_BAK1","TUSC3","BAK1",1.21913733426638e-05,8.18426588914403e-05
"HLA.DPA1_CRYAB","HLA.DPA1","CRYAB",-0.17140916892863,0.28302925569315
"ALDH1A1_LEF1","ALDH1A1","LEF1",0.184855309795736,0.395985832766256
"FGF8_COL12A1","FGF8","COL12A1",-0.138257517939239,0.00985320672560603
"FGF22_FSCN1","FGF22","FSCN1",0.03058496239531,0.00524934590183947
"SYTL2_IFI30","SYTL2","IFI30",-0.241300576141959,0.890327112949226
"SPON2_CDH13","SPON2","CDH13",-0.0561088350456457,0.247781073661402
"WNT7B_OCIAD2","WNT7B","OCIAD2",0.33408272815306,0.219713346329757
"GSTP1_SCEL","GSTP1","SCEL",0.00174330909401829,0.015909839941069
"TGFB1_WNT5A","TGFB1","WNT5A",-0.0632703270566844,0.374842854073632
"MYC_DDR2","MYC","DDR2",-0.0288045756729414,0.146174347692213
"CRIM1_AKT3","CRIM1","AKT3",0.0607710568816289,0.473058691158254
"SMAD2_SLC17A9","SMAD2","SLC17A9",0.0467475836638791,0.26432045070963
"PMEL_EMB","PMEL","EMB",0.0148259303497272,0.0167691925564216
"LYZ_MACROH2A2","LYZ","MACROH2A2",-0.00589656775465859,0.00132442574910443
"NNMT_CORO1A","NNMT","CORO1A",-0.0353475810553127,0.275133046529073
"ATP2A3_CSNK1A1L","ATP2A3","CSNK1A1L",0.00495767830060393,0.00385609472806272
"CALB2_LSP1","CALB2","LSP1",-0.0332734442915991,0.0282728422177978
"PROCR_FCRLA","PROCR","FCRLA",0.0530476408267698,0.299690006611967
"TESC_PAPSS2","TESC","PAPSS2",0.0512852646870396,0.0098732301941123
"BASP1_NRP2","BASP1","NRP2",0.117756418437135,0.79137636179777
"PHLDA2_CCND1","PHLDA2","CCND1",6.99535474279073e-05,0.00038897776459749
"EFEMP1_KRT18","EFEMP1","KRT18",0.0556682125031157,0.444158293257532
"LY6K_TFAP2C","LY6K","TFAP2C",0.00358762325561228,0.01056015159426
"ANXA8L1_PTHLH","ANXA8L1","PTHLH",0.00959299081615225,0.00825044267237741
"FXYD2_TRIM22","FXYD2","TRIM22",-0.0426431605456439,0.00766927858442991
"GPSM3_AEBP1","GPSM3","AEBP1",0.107004695110121,0.271474121453691
"ITGB5_NUPR1","ITGB5","NUPR1",0.136366062232629,1.1019993801919
"MCAM_DVL2","MCAM","DVL2",0.00147425865670287,0.00612457373836581
"SOS2_GPX8","SOS2","GPX8",0.0282985076708317,0.0945316455855284
"ADAP1_LGALS9","ADAP1","LGALS9",0.199255906232082,0.323657790387838
"WWC1_IL13RA2","WWC1","IL13RA2",-0.0181455739281203,0.0400386644455121
"CPVL_KRT5","CPVL","KRT5",0.0144393464370818,0.00642175809139522
"GALNT3_FOSB","GALNT3","FOSB",-0.263464086037079,0.505764565338039
"OCIAD2_PODXL2","OCIAD2","PODXL2",0.0567154433069845,0.281518034671556
"WNT11_CPE","WNT11","CPE",0.0733103134418012,0.036105401021229
"FBXO17_COL11A1","FBXO17","COL11A1",0.429675190650997,1.90518064473959
"HLA.DQA1_TNFRSF12A","HLA.DQA1","TNFRSF12A",0.0062049459237587,0.00137056960121234
"ADAP1_SNRPN","ADAP1","SNRPN",-0.0135346987459761,0.0219848473880888
"VEGFC_TRPV2","VEGFC","TRPV2",0.0114050804960149,0.0681192220339479
"LYZ_PEG10","LYZ","PEG10",0.108470372100015,0.0243634873373072
"FZD7_SERPINH1","FZD7","SERPINH1",0.0531453952885878,0.235113781555259
"TRIM22_ARHGAP29","TRIM22","ARHGAP29",0.00883416599354502,0.0529861326185847
"FZD2_FGF8","FZD2","FGF8",-0.0131949950054542,0.0526622413500022
"HOXB2_MUC20","HOXB2","MUC20",-0.0767491047875055,0.273341045761605
"ADAMTS1_LRATD2","ADAMTS1","LRATD2",-0.0022671723170549,0.0162298550706539
"ERBB2_COL5A1","ERBB2","COL5A1",-1.90029738777484e-05,9.51273737586066e-05
"TCF7_PTGES","TCF7","PTGES",0.0205906898153268,0.0598509328009974
"SHC2_TWIST1","SHC2","TWIST1",-0.00822263308193812,0.00469917939368555
"GLDC_CTSZ","GLDC","CTSZ",-0.0209953834728548,0.0266401960115525
"RAB17_LSR","RAB17","LSR",0.12423454914079,0.103815781885199
"XAGE1A_FOLR1","XAGE1A","FOLR1",-0.00421416336488865,0.00253494618074672
"LOXL2_MIA","LOXL2","MIA",-0.0373310233217253,0.323654412645066
"PLBD1_GAS6","PLBD1","GAS6",-0.0121619771232095,0.0112707294069879
"FZD6_KYNU","FZD6","KYNU",-0.0505390934175583,0.262427067260303
"ARAF_SOS1","ARAF","SOS1",0.0261394829142135,0.137674159724225
"LYZ_IL13RA2","LYZ","IL13RA2",-0.0289339370860029,0.00649884015483318
"KRT13_LRP6","KRT13","LRP6",-0.010421463104501,0.00490235826088397
"HLA.DPA1_CSTA","HLA.DPA1","CSTA",0.00450237046790982,0.00743427303423844
"ICA1_CLDN7","ICA1","CLDN7",0.030166897637447,0.020304935333677
"MACROH2A2_CTNNA3","MACROH2A2","CTNNA3",-0.000316792009000159,0.00115380241134602
"TRIP6_LAPTM5","TRIP6","LAPTM5",0.0937091408372666,0.607856567836984
"GALNT3_FGF10","GALNT3","FGF10",-0.0165479834858437,0.0317666965574993
"MET_PBX1","MET","PBX1",0.0176641839093482,0.0910339507748122
"CTNNA3_MAGEA2B","CTNNA3","MAGEA2B",-0.00679317743565713,9.5615732019494e-05
"CDH6_MYEOV","CDH6","MYEOV",-0.00235614448038642,0.0094152593256908
"RGS4_TM4SF1","RGS4","TM4SF1",0.16967325329609,1.10304995907887
"CASP4_STOM","CASP4","STOM",0.108688403689592,0.63900672563478
"PRTFDC1_LAMA3","PRTFDC1","LAMA3",-0.023751812330414,0.0892841777228521
"EPDR1_MEF2C","EPDR1","MEF2C",0.112535260801762,0.497928984815372
"H2AJ_CXCL8","H2AJ","CXCL8",-0.0434378344742706,0.27493060318086
"CTSF_WNT16","CTSF","WNT16",-0.0139978204634378,0.0625719366690814
"RAMP1_HTATIP2","RAMP1","HTATIP2",0.00662217885921552,0.0207162573790307
"NREP_PTGR1","NREP","PTGR1",-0.00941512967374355,0.0629111278640154
"TNFRSF21_DKK1","TNFRSF21","DKK1",-0.0383005264711029,0.118882116717503
"TSPAN7_GLB1L2","TSPAN7","GLB1L2",0.0097793711337253,0.00314935624188853
"SRPX2_WNT10B","SRPX2","WNT10B",-0.0758475037844343,0.329593306828577
"PTPN6_SERPINA1","PTPN6","SERPINA1",0.0923609432630257,0.072147001135371
"GABRE_TFPI","GABRE","TFPI",-0.0260314633039913,0.0643902390796702
"SRGN_PNMA2","SRGN","PNMA2",-0.0299854618242426,0.22209414158671
"STMN3_IL1B","STMN3","IL1B",-0.0922096975263322,0.30752822971618
"STOM_PEG10","STOM","PEG10",-0.00379483521210084,0.021608082542827
"SMAD4_AKT2","SMAD4","AKT2",0.0525001968757982,0.270146683088892
"FGF8_DNAJA4","FGF8","DNAJA4",0.0415067079687661,0.00295806101694482
"LAPTM4B_FLNC","LAPTM4B","FLNC",-0.0265842697477077,0.150358603838663
"PIK3R2_LDOC1","PIK3R2","LDOC1",0.091983289976686,0.420079957438755
"SPP1_IER3","SPP1","IER3",-0.00463312099833446,0.0125768224845501
"TFF3_TFF1","TFF3","TFF1",0.0202103420021146,0.00344524458416207
"AIF1_GSTP1","AIF1","GSTP1",0.022158637096667,0.0019850949463169
"TFF3_OSMR","TFF3","OSMR",0.0631356806808111,0.0107627006960195
"IRF4_ICAM1","IRF4","ICAM1",0.0530778610206318,0.00707594724509835
"DMKN_CREB3L1","DMKN","CREB3L1",-0.00825497455662662,0.022974125245714
"APOC1_APOBEC3B","APOC1","APOBEC3B",0.110099410518665,0.159387657884567
"PRSS3_CD9","PRSS3","CD9",0.100750143906959,0.284006845498388
"HLA.DPA1_NR2F1","HLA.DPA1","NR2F1",-0.0216108634654665,0.035683660563479
"IGFBP3_KRAS","IGFBP3","KRAS",0.000890338960989554,0.00731184292387032
"IFI44_LAMA4","IFI44","LAMA4",-0.0825107475859723,0.284505656582702
"SOS2_SEMA3C","SOS2","SEMA3C",0.0436451655267476,0.14579741684926
"S100A11_BEX4","S100A11","BEX4",-0.0225883953341665,0.236540228906081
"IRF4_GDA","IRF4","GDA",-0.00358023344474667,0.000477290201470568
"ELMO1_GADD45G","ELMO1","GADD45G",0.0361102470758819,0.0134889715457724
"HTRA1_LOX","HTRA1","LOX",0.0592860666891906,0.463566680870317
"GPX3_IGFBP5","GPX3","IGFBP5",-0.0697307010477191,0.312007671041936
"BEX4_S100A4","BEX4","S100A4",0.017143419843339,0.0589443417643723
"SV2A_LAMB1","SV2A","LAMB1",0.090924560101345,0.32168380981319
"CSNK1A1_SLC43A3","CSNK1A1","SLC43A3",0.0973060357961454,0.657867354945484
"NFATC4_FZD1","NFATC4","FZD1",0.000708893632527909,0.00359183834540355
"SLC17A9_CAVIN3","SLC17A9","CAVIN3",0.0187147325020998,0.0589284226790957
"FGF18_TFAP2C","FGF18","TFAP2C",-0.0128791645034721,0.00573492590046623
"ROBO1_LY6E","ROBO1","LY6E",0.0909249999590696,0.438389273550048
"EPB41L3_CD40","EPB41L3","CD40",-0.0665531348696415,0.170538200708576
"ITGA6_SCARA3","ITGA6","SCARA3",0.0209775506894255,0.0981117978267751
"IGFBP2_PODXL2","IGFBP2","PODXL2",0.0519216006918712,0.148420786690247
"WFDC2_RAB17","WFDC2","RAB17",0.0731449112683524,0.0412187773403267
"DPYSL3_PTPN6","DPYSL3","PTPN6",-0.0194446442727003,0.108355967334684
"OSMR_HEG1","OSMR","HEG1",0.0870784561736059,0.504480873872512
"GULP1_GPR87","GULP1","GPR87",-0.00229190451167403,0.00997778497515931
"SMARCA1_SERPINB6","SMARCA1","SERPINB6",0.0176167138323037,0.0948911097668706
"PLAT_KRT18","PLAT","KRT18",0.189453893082434,1.32884903081049
"AKR1C3_FST","AKR1C3","FST",-0.0627349769262192,0.202954289633376
"TESC_ECHDC2","TESC","ECHDC2",0.0678929262336918,0.0130704695266304
"DDX3Y_TSPAN13","DDX3Y","TSPAN13",-0.0140577734584199,0.0297845939581896
"PTGR1_PMP22","PTGR1","PMP22",0.057801771041132,0.355352840499226
"IL1B_EMB","IL1B","EMB",0.0191208118228652,0.0404385594299927
"UCHL1_WNT3A","UCHL1","WNT3A",-0.00029052123092021,0.00243782336325385
"PRSS21_SLC17A9","PRSS21","SLC17A9",0.101455820655235,0.0278855353437893
"TESC_MLLT11","TESC","MLLT11",-0.0836914602752218,0.016111938928678
"CFH_SORBS2","CFH","SORBS2",0.335920653826581,1.79928566060111
"E2F1_WNT4","E2F1","WNT4",-0.00459016478746482,0.0159679131873927
"SOX2_CD52","SOX2","CD52",0.0407222101755724,0.00399819752144255
"FBXO17_GPSM3","FBXO17","GPSM3",-0.0107395028736947,0.0476189769720902
"RNF128_GNG2","RNF128","GNG2",0.00489634388922022,0.00569436024883702
"CLDN3_ID1","CLDN3","ID1",0.0245584068395044,0.00555169723207622
"LSR_EVPL","LSR","EVPL",0.0779126477216933,0.136652144902237
"CHI3L1_ATP2A3","CHI3L1","ATP2A3",0.0148587166440552,0.0256069560690665
"AHNAK2_APOE","AHNAK2","APOE",-0.111567952562923,0.520633747406489
"FZD4_S100A2","FZD4","S100A2",-0.125733358514503,0.408365110675633
"STEAP1_KRT18","STEAP1","KRT18",-0.112526607764446,0.444572459532732
"ADM_RHOD","ADM","RHOD",-0.0263200801070391,0.169659727028341
"COL8A1_PLEK","COL8A1","PLEK",0.00545343968340696,0.038375828969042
"CYFIP2_FERMT3","CYFIP2","FERMT3",0.0309276534433721,0.0749121156524188
"C5orf38_CKMT1A","C5orf38","CKMT1A",0.00788936041905811,0.0118452291138612
"TMEM125_LLGL2","TMEM125","LLGL2",0.207001020980624,0.0832357660217577
"CDH6_C12orf75","CDH6","C12orf75",0.0411046710920206,0.164256114618713
"NR2F1_GSTM2","NR2F1","GSTM2",0.0179741732411993,0.0733988017955819
"HMCN1_NQO1","HMCN1","NQO1",-0.138134369765069,0.432479211054973
"SNCA_COL1A1","SNCA","COL1A1",-0.0120087684351544,0.021333844527199
"BASP1_CTAG2","BASP1","CTAG2",-0.0179641040234218,0.120726899422486
"CDX2_GAB1","CDX2","GAB1",-0.000565296917982758,1.73829772669946e-05
"DPYSL3_PBX1","DPYSL3","PBX1",0.156251711793347,0.870718185512845
"FRAT2_HLA.DQB1","FRAT2","HLA.DQB1",-0.051509247442566,0.0837817201866434
"MDK_PRSS23","MDK","PRSS23",-0.197859357029204,1.11303186558909
"IGFBP5_ITGA3","IGFBP5","ITGA3",-0.0205328509286824,0.146409803999681
"SERPINE2_MMP2","SERPINE2","MMP2",0.143081095260849,1.2443084500851
"IL1B_CARD16","IL1B","CARD16",-0.0545325828360233,0.115330829690425
"SRPX2_FGF16","SRPX2","FGF16",0.0337386384937805,0.146610354648759
"HLA.DMA_TSPAN15","HLA.DMA","TSPAN15",0.0115876929943075,0.0285671806582096
"WNT10B_PRAME","WNT10B","PRAME",-0.00536975457472601,0.00277947242702819
"SOS2_FZD9","SOS2","FZD9",-0.0159865066309841,0.0534031969660566
"LGALS9_SNAI2","LGALS9","SNAI2",-0.0136568831936758,0.0173770301528125
"EGFL7_PDLIM4","EGFL7","PDLIM4",0.115113954741271,0.387257712342427
"FXYD5_KRT15","FXYD5","KRT15",0.0646626570957498,0.52427557565972
"WNT16_PROCR","WNT16","PROCR",-0.0500314000811513,0.0431381320433008
"CEACAM6_B3GNT3","CEACAM6","B3GNT3",0.020924947517739,0.00748490809937401
"IL13RA2_IFITM3","IL13RA2","IFITM3",-0.124377720898607,0.228143702474484
"MMP2_LSR","MMP2","LSR",-0.0331052697912754,0.290544251279684
"SMAD4_SEMA3A","SMAD4","SEMA3A",0.0190117429028657,0.0978274290494243
"TUBB2B_ADIRF","TUBB2B","ADIRF",-0.0919766988755249,0.223364432462564
"SCARA3_EFHD1","SCARA3","EFHD1",-0.123619784555297,0.598915152879086
"STC2_ALCAM","STC2","ALCAM",0.0486313969720054,0.398924720773928
"MSLN_LRATD2","MSLN","LRATD2",0.0912637367552811,0.0647933967666831
"OAS2_OASL","OAS2","OASL",0.37113889197687,0.528433506293902
"IGFBP7_PLOD2","IGFBP7","PLOD2",0.0407684237135278,0.382265028601806
"GATA3_FAT1","GATA3","FAT1",-0.00940748119287451,0.00659616807457829
"ALDH7A1_PHGDH","ALDH7A1","PHGDH",0.00272976933215838,0.0159493981366847
"SLC17A9_CLIC3","SLC17A9","CLIC3",0.101802180334623,0.320551838597698
"CRIP1_CRIP2","CRIP1","CRIP2",0.220202842450593,0.740410157766615
"H2AJ_CA9","H2AJ","CA9",-0.284450380117792,1.80036863087942
"WNT11_BEX4","WNT11","BEX4",0.0478345324931624,0.0235585540048157
"BAK1_NMU","BAK1","NMU",0.0232007180167189,0.0985409519428029
"APC_ITGA6","APC","ITGA6",0.0872348519619214,0.307012821212001
"CDH6_BEX4","CDH6","BEX4",-0.0108655715847881,0.0434193127986188
"APC2_PLEK","APC2","PLEK",0.00202897338094958,0.000527468298617914
"SPP1_MT2A","SPP1","MT2A",-0.00519952438778777,0.0141143508345247
"SPN_GLUL","SPN","GLUL",-0.411484048071495,0.0304772468894527
"RFTN1_CCNE1","RFTN1","CCNE1",-0.0223263131743357,0.117164477586756
"NMU_CCL5","NMU","CCL5",-0.0240382411635934,0.0295035997565704
"FGFR2_ANXA8","FGFR2","ANXA8",0.000113913073128352,8.56709805005285e-05
"MAGEA2B_CSNK1A1L","MAGEA2B","CSNK1A1L",0.00348068192370838,0.000410933734200576
"ALDH1A1_KIFC3","ALDH1A1","KIFC3",0.0629193152058704,0.134781940840164
"CPT1C_LYZ","CPT1C","LYZ",-0.000493346701672125,0.00189323296159607
"GJA1_BCAT1","GJA1","BCAT1",0.00485377915336027,0.0341829077917951
"SHH_FXYD6","SHH","FXYD6",0.213442825024687,0.00638609236664283
"ALDH2_LHFPL6","ALDH2","LHFPL6",0.00610528939398709,0.0274326121096125
"BEX4_RAB38","BEX4","RAB38",0.00336055659875721,0.0115546255348011
"PSCA_MMP7","PSCA","MMP7",-0.0144849097157498,0.0176144242983449
"GATA3_TUBA4A","GATA3","TUBA4A",0.00417288091498562,0.00292586541563255
"SOX2_ABLIM3","SOX2","ABLIM3",-0.000807527941401325,7.92848963719343e-05
"HMCN1_FGF18","HMCN1","FGF18",-0.0206165132168428,0.0645473924113801
"OCIAD2_TCIM","OCIAD2","TCIM",0.141353282631356,0.701634263975714
"ITGB2_KLF5","ITGB2","KLF5",0.144460510817104,0.18744969583953
"AKAP12_GPRC5C","AKAP12","GPRC5C",-0.172413058573163,0.890275327535488
"ANTXR1_FGFR1","ANTXR1","FGFR1",0.00274355163675011,0.0174476728162577
"GTSF1_EGFR","GTSF1","EGFR",0.00406339869075135,0.000993570010594705
"MT1G_GALNT3","MT1G","GALNT3",-0.125524011283247,0.116193353280559
"CTSH_SNAI2","CTSH","SNAI2",-0.381191713433116,1.07273596359558
"GDA_CTSH","GDA","CTSH",-0.023675305950301,0.00765237650697951
"DHRS3_VSIR","DHRS3","VSIR",0.265390381631088,1.08503401226753
"DDX3Y_SH2D3A","DDX3Y","SH2D3A",-0.0249468103608959,0.0528554980167364
"LYZ_GDA","LYZ","GDA",0.0376406942449445,0.00845446143356624
"PHLDA2_CTNNA2","PHLDA2","CTNNA2",-0.015401983287922,0.085642962365533
"CTNNA2_MLPH","CTNNA2","MLPH",-0.0298923710287989,0.00138494322018439
"S100A4_ECHDC2","S100A4","ECHDC2",0.0368791310745854,0.285718782372661
"ID1_LMNA","ID1","LMNA",0.182542989503241,1.0726070206696
"KRT17_SFN","KRT17","SFN",0.0748915346422404,0.165513769698057
"BAX_CELF2","BAX","CELF2",0.0514391433962333,0.409841534824771
"LGALS4_KDELR3","LGALS4","KDELR3",-0.072429826843678,0.0300735818809186
"CSNK1A1L_AKT1","CSNK1A1L","AKT1",-0.000615028635355364,1.45173680232357e-05
"PLEK_IGF2","PLEK","IGF2",-0.17959776001847,0.0196304014777335
"FGF22_ADAP1","FGF22","ADAP1",0.0822621466546843,0.0141187835001066
"TNC_KIRREL1","TNC","KIRREL1",0.0544424877248874,0.338040006967477
"ZSCAN18_BRAF","ZSCAN18","BRAF",0.00719864611464281,0.0246505196631106
"LAPTM4B_PTPN6","LAPTM4B","PTPN6",0.0759666323427359,0.429661483493023
"CA9_PLAAT4","CA9","PLAAT4",0.0899560791213965,0.0947775911679359
"CADM1_HSPA1A","CADM1","HSPA1A",0.138619811584717,0.463051376609227
"MGP_AC004556.3","MGP","AC004556.3",0.0112004048329198,0.0298041712758727
"FZD8_FZD7","FZD8","FZD7",0.0329703577450201,0.084355408341047
"BCL2_PSMB8","BCL2","PSMB8",0.0303814195824177,0.0232800223954257
"FGF8_MUC13","FGF8","MUC13",-0.0054445213485696,0.000388015025649511
"LIMCH1_CALB2","LIMCH1","CALB2",-0.0413237757951285,0.15247527650252
"NRP2_RAB31","NRP2","RAB31",-0.0224523279155298,0.0949621739695356
"FAT1_TRIP6","FAT1","TRIP6",0.00164924323161286,0.0121599400805831
"SULF2_LRP5","SULF2","LRP5",0.251492996818757,0.628243968837634
"PKP2_JUP","PKP2","JUP",0.219069934178353,0.314024487682027
"WWTR1_PLAU","WWTR1","PLAU",0.0571841613956007,0.303014428953256
"GPSM3_DNER","GPSM3","DNER",-0.0120563538202014,0.0305873313120113
"CELF2_LPXN","CELF2","LPXN",0.0467411321145483,0.0922735370812488
"CPT1C_ARHGAP29","CPT1C","ARHGAP29",0.00812374900633309,0.0311751337110279
"KDELR3_IFI30","KDELR3","IFI30",0.0852536155706645,0.577781705302949
"ANXA8_WWTR1","ANXA8","WWTR1",-0.0185417859109927,0.0231492621851482
"PMEL_PLEK","PMEL","PLEK",0.00765710375873254,0.00866073455936937
"CTSZ_CSRP2","CTSZ","CSRP2",-0.0193944248567318,0.150526003311883
"IGF2_IKZF1","IGF2","IKZF1",0.0200053626942198,0.0409765840184555
"PTPRF_SDC1","PTPRF","SDC1",0.16243930095067,0.911000029898428
"FGF18_SLC43A3","FGF18","SLC43A3",0.0655381331944501,0.0291832857188624
"MGP_AIF1","MGP","AIF1",-0.00619666881171822,0.0164892770716184
"LSP1_MRC2","LSP1","MRC2",-0.0361123967847687,0.049248209997201
"FLNC_VAV1","FLNC","VAV1",0.00466308283428644,0.0302358015732006
"NLRP2_LYPD3","NLRP2","LYPD3",-0.00809997442914066,0.00376874438763188
"WAS_MLLT11","WAS","MLLT11",0.0480582748251992,0.0107712760738846
"STC2_DSP","STC2","DSP",0.160170748211694,1.31388516441925
"EFEMP1_SERPINA3","EFEMP1","SERPINA3",0.146818581712917,1.1714170033473
"REG4_WNT4","REG4","WNT4",0.00146853599719003,8.43169178383318e-05
"TUSC3_TNFRSF11B","TUSC3","TNFRSF11B",-0.0344052835114928,0.230968226741151
"HOXC10_FKBP9","HOXC10","FKBP9",0.0190011712487393,0.036507553229107
"CXCL2_EGR1","CXCL2","EGR1",0.0516418388115011,0.100912019309963
"PMEL_LLGL2","PMEL","LLGL2",0.0534950624449646,0.0605067595622366
"TFF3_BIRC3","TFF3","BIRC3",0.115907074459686,0.0197586077715321
"GSK3B_CSRP2","GSK3B","CSRP2",-0.0380389104367637,0.192546770019369
"WNT16_CLDN7","WNT16","CLDN7",0.0187431442701072,0.0161607356803739
"AXL_C6orf132","AXL","C6orf132",0.0121024650653878,0.0898393010853188
"LAMC2_GRB7","LAMC2","GRB7",0.0841409377763273,0.246821981951427
"LAMB1_CXCL12","LAMB1","CXCL12",-0.0831012386136421,0.644024498526581
"APC2_RAB32","APC2","RAB32",-0.0139312895419441,0.00362169048704015
"TFPI_HGF","TFPI","HGF",0.0234181494660191,0.138361885313201
"IL1B_TXNIP","IL1B","TXNIP",-0.0516468336349781,0.109227765571203
"UGT1A6_SCEL","UGT1A6","SCEL",0.0247779149148642,0.0104925192027457
"DKK3_ABI3BP","DKK3","ABI3BP",-0.105889056104294,0.89687063684752
"F3_VAMP8","F3","VAMP8",0.0180522037416184,0.116039653957603
"TRO_C6orf132","TRO","C6orf132",-0.0174316451823423,0.0529187188863806
"UCHL1_TGFA","UCHL1","TGFA",-0.0529217523134567,0.444077301357405
"ID1_MTOR","ID1","MTOR",0.00514331998172447,0.030221709072262
"AKR1B10_CYBRD1","AKR1B10","CYBRD1",0.0152536433316282,0.0215776948718217
"BAX_CD68","BAX","CD68",0.0808210340629186,0.643941839997615
"CD48_CDX2","CD48","CDX2",0.00402798587336108,0.000468375167730192
"JCHAIN_COL11A1","JCHAIN","COL11A1",0.123383758098841,0.161174901935527
"COL4A1_MICAL2","COL4A1","MICAL2",0.0300649668130552,0.232195558931524
"SOS1_MAPK1","SOS1","MAPK1",0.00606805091699872,0.0201714975474722
"DDC_TUBA1A","DDC","TUBA1A",0.0020187860738019,0.000176720618276479
"FERMT3_SMAD4","FERMT3","SMAD4",0.0327606453113907,0.050764744497949
"MMP7_KRT6A","MMP7","KRT6A",0.00209724995545252,0.000989848505411345
"IFI44_LAT2","IFI44","LAT2",0.0431785556769712,0.148884159852867
"PMEL_TMPRSS4","PMEL","TMPRSS4",0.0129527089409297,0.014650444541022
"CXCL5_APOBEC3B","CXCL5","APOBEC3B",0.0357100697223566,0.0308190335822451
"TGFBR2_RAB38","TGFBR2","RAB38",0.0424504848959393,0.263598361759229
"LPXN_CCNE1","LPXN","CCNE1",0.0517194386108048,0.219599285182412
"CDH6_CTSZ","CDH6","CTSZ",-0.0269359788340687,0.107637383031996
"MZB1_RGL3","MZB1","RGL3",0.0103331793859495,0.00203237072683938
"NUP210_CXCL2","NUP210","CXCL2",0.0148465519248007,0.0111206136670801
"FZD2_MYL9","FZD2","MYL9",0.0191662776176874,0.0764940901657472
"ALPP_FCGRT","ALPP","FCGRT",-0.20151240147073,0.0251584298702383
"PSCA_DPYSL3","PSCA","DPYSL3",-0.00173312028676243,0.00210756688789775
"GCHFR_PHLDA3","GCHFR","PHLDA3",-0.0132081966620981,0.0201809080215141
"MMP2_PCDH1","MMP2","PCDH1",-0.00602372842475805,0.0528664975732872
"SIRPA_ELMO1","SIRPA","ELMO1",-0.0919177042116031,0.450066958071361
"SIRPA_FOLR1","SIRPA","FOLR1",0.0147912478514198,0.0724240447873123
"IRF4_GSTM2","IRF4","GSTM2",-0.0301949952983111,0.00402537309696394
"INHBA_TCF4","INHBA","TCF4",0.153004075632735,0.949301925013139
"FLNC_ARAF","FLNC","ARAF",0.0496215312228098,0.321749972095626
